Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV X2 
0.304 0.022 0.4716666666666667 7.42e-05 0.00255 4.014 normal 0.99968591820484 1.0055511591778434 13.331442876090472
0.304 0.022 0.4716666666666667 7.42e-05 0.00265 4.014 normal 1.0017981417605606 1.006091505613985 36.825952942115904
0.304 0.022 0.4716666666666667 7.42e-05 0.0026 4.014 normal 1.0011421043187054 1.0059340547314588 23.4825132412665
0.304 0.022 0.4716666666666667 7.42e-05 0.0028 4.014 normal 1.0065277353862587 1.006717571127723 90.051003984223
0.304 0.022 0.4716666666666667 7.42e-05 0.003 4.014 normal 1.008282115576527 1.0080425764956082 173.60733924324595
0.304 0.022 0.4716666666666667 7.42e-05 0.00285 4.014 normal 1.0069928421529315 1.007123039199943 109.48603380349283
0.304 0.022 0.4716666666666667 7.42e-05 0.0029000000000000002 4.014 normal 1.0075036528692707 1.00749288384188 129.98595956130322
0.304 0.022 0.4716666666666667 7.42e-05 0.00295 4.014 normal 1.007905129228232 1.0077855452954663 151.08850668446846
0.304 0.022 0.4716666666666667 7.42e-05 0.00275 4.014 normal 1.0055691296529081 1.0062545657554127 70.72278162417255
0.304 0.022 0.4716666666666667 7.42e-05 0.0027 4.014 normal 1.0050692099370735 1.0059574516231709 52.85138326546849
0.304 0.022 0.4883333333333333 7.42e-05 0.002 4.014 normal 0.9885057835062918 1.0011176826742327 238.83297404197558
0.304 0.022 0.4883333333333333 7.42e-05 0.00215 4.014 normal 0.9970685104006831 1.002874810235109 129.9922791756064
0.304 0.022 0.4883333333333333 7.42e-05 0.0023 4.014 normal 0.9968223957850421 1.003762053372291 61.03074497185684
0.304 0.022 0.4883333333333333 7.42e-05 0.00235 4.014 normal 0.9968706391698363 1.0038390116793503 40.92419020732123
0.304 0.022 0.4883333333333333 7.42e-05 0.0022 4.014 normal 0.9968623431078574 1.0034193603065986 105.82292981573158
0.304 0.022 0.4883333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9966826533989929 1.0036959652887372 82.85413569347809
0.304 0.022 0.4883333333333333 7.42e-05 0.0024000000000000002 4.014 normal 0.9969922856246376 1.0039988181006503 23.671853551801973
0.304 0.022 0.4883333333333333 7.42e-05 0.00205 4.014 normal 0.9893072043620497 1.0013752033893506 196.2441748875536
0.304 0.022 0.4883333333333333 7.42e-05 0.0021 4.014 normal 0.9910206161822468 1.0018522547899797 159.2421731724614
0.304 0.022 0.4883333333333333 7.42e-05 0.00275 4.014 normal 1.0063434421671984 1.0065049326128346 70.07868378648826
0.304 0.022 0.4883333333333333 7.42e-05 0.0028 4.014 normal 1.0068817712623441 1.0069316567338138 89.46385141081264
0.304 0.022 0.4883333333333333 7.42e-05 0.0027 4.014 normal 1.0057361804423872 1.0062041145197609 52.17955713335526
0.304 0.022 0.4883333333333333 7.42e-05 0.00265 4.014 normal 1.0051059406067113 1.0059914901047247 36.2498103564707
0.304 0.022 0.4883333333333333 7.42e-05 0.0025 4.014 normal 1.000376132634071 1.0050884108211557 8.316893343492344
0.304 0.022 0.4883333333333333 7.42e-05 0.0026 4.014 normal 1.0024859995797744 1.0060701544058002 22.8315617860915
0.304 0.022 0.4883333333333333 7.42e-05 0.00255 4.014 normal 1.0010150022712399 1.0056678542089146 12.63541137638838
0.304 0.022 0.4883333333333333 7.42e-05 0.00245 4.014 normal 0.9990107678984786 1.0045060248782314 12.149331115965985
0.304 0.022 0.4883333333333333 7.42e-05 0.0029000000000000002 4.014 normal 1.0078628948561186 1.0077122553698465 129.6410303104702
0.304 0.022 0.505 7.42e-05 0.0021 4.014 normal 0.9978002735245481 1.0018630784801514 158.58625422871916
0.304 0.022 0.505 7.42e-05 0.00215 4.014 normal 0.9973763594344512 1.002570907762828 128.59038340668965
0.304 0.022 0.4883333333333333 7.42e-05 0.00285 4.014 normal 1.007349049404223 1.0073391543215426 109.01258006627275
0.304 0.022 0.4883333333333333 7.42e-05 0.00295 4.014 normal 1.008269076462952 1.008009542588125 150.88778840513697
0.304 0.022 0.4883333333333333 7.42e-05 0.003 4.014 normal 1.008650543785667 1.0082721069903413 173.52391872599145
0.304 0.022 0.505 7.42e-05 0.002 4.014 normal 0.9893576089399397 1.0008209458282282 237.73974382144132
0.304 0.022 0.505 7.42e-05 0.00205 4.014 normal 0.9901526434415979 1.0010884544543395 195.07438309895062
0.304 0.022 0.505 7.42e-05 0.0022 4.014 normal 0.9971688870898495 1.0031173280447079 104.40201146010405
0.304 0.022 0.505 7.42e-05 0.0023 4.014 normal 0.997123639192016 1.0034666522098652 59.63853399064613
0.304 0.022 0.505 7.42e-05 0.0022500000000000003 4.014 normal 0.9969865273273728 1.003397305804093 81.48382691804517
0.304 0.022 0.505 7.42e-05 0.00235 4.014 normal 0.9971676032812335 1.0035495593119257 39.547683703999205
0.304 0.022 0.505 7.42e-05 0.0024000000000000002 4.014 normal 0.9974052279124342 1.0036913362722117 22.326265969369675
0.304 0.022 0.505 7.42e-05 0.0025 4.014 normal 1.0012539555239264 1.0048129315075038 6.898781973020407
0.304 0.022 0.505 7.42e-05 0.00255 4.014 normal 1.0018902450341456 1.0054176191875372 11.305259853770941
0.304 0.022 0.505 7.42e-05 0.00245 4.014 normal 0.9998651727106422 1.0042169124684623 10.786819070967674
0.304 0.022 0.505 7.42e-05 0.0027 4.014 normal 1.0059528553382187 1.0060443725044823 50.71909221869356
0.304 0.022 0.505 7.42e-05 0.00285 4.014 normal 1.007303938636457 1.0071652066628372 107.45905847597518
0.304 0.022 0.505 7.42e-05 0.00295 4.014 normal 1.008227418760328 1.0078397954950793 149.48492658867693
0.304 0.022 0.505 7.42e-05 0.0028 4.014 normal 1.0068350874866017 1.0067557707883525 87.91785889564139
0.304 0.022 0.505 7.42e-05 0.00275 4.014 normal 1.0062927243839068 1.0063242483898982 68.5637603557295
0.304 0.022 0.505 7.42e-05 0.0029000000000000002 4.014 normal 1.0078187075516105 1.007540168944045 128.15834669702747
0.304 0.022 0.505 7.42e-05 0.0026 4.014 normal 1.0049725611176326 1.0056357835092151 21.499621131976564
0.304 0.022 0.505 7.42e-05 0.00265 4.014 normal 1.005347202426463 1.0058444299440485 34.81376936683986
0.304 0.022 0.5216666666666667 7.42e-05 0.002 4.014 normal 0.9995451862858639 1.0005685171426701 237.151407712655
0.304 0.022 0.5216666666666667 7.42e-05 0.00205 4.014 normal 0.9993416960161241 1.0008228799798449 194.2920870733281
0.304 0.022 0.5216666666666667 7.42e-05 0.0021 4.014 normal 0.9983102254635077 1.0012117405969099 156.6007821665864
0.304 0.022 0.5216666666666667 7.42e-05 0.0022500000000000003 4.014 normal 0.9974920183790226 1.0027520108303345 79.4759818358195
0.304 0.022 0.5216666666666667 7.42e-05 0.0022 4.014 normal 0.9976744385083567 1.0024707372394979 102.29466281139081
0.304 0.022 0.505 7.42e-05 0.003 4.014 normal 1.0086099215029034 1.008104051022482 172.17840986964603
0.304 0.022 0.5216666666666667 7.42e-05 0.00215 4.014 normal 0.9978856546045222 1.001920576795002 126.55741511097807
0.304 0.022 0.5216666666666667 7.42e-05 0.0023 4.014 normal 0.997625670058881 1.0028252542159855 57.63792519316508
0.304 0.022 0.5216666666666667 7.42e-05 0.0024000000000000002 4.014 normal 0.9976810981961824 1.0030847594001056 20.474429319462985
0.304 0.022 0.5216666666666667 7.42e-05 0.00235 4.014 normal 0.997666763694668 1.002912090786485 37.631606651363185
0.304 0.022 0.5216666666666667 7.42e-05 0.0027 4.014 normal 1.0055031199173594 1.0054759138692115 48.46970062468083
0.304 0.022 0.5216666666666667 7.42e-05 0.00265 4.014 normal 1.0050715128994814 1.0052936021883392 32.64962946720454
0.304 0.022 0.5216666666666667 7.42e-05 0.0026 4.014 normal 1.004741949846449 1.0050901502216392 19.379940591620546
0.304 0.022 0.5216666666666667 7.42e-05 0.00245 4.014 normal 1.0002695224131943 1.0035795752087575 8.930570039603111
0.304 0.022 0.5216666666666667 7.42e-05 0.00255 4.014 normal 1.002291262713334 1.004788402416744 9.34229157168521
0.304 0.022 0.5216666666666667 7.42e-05 0.0025 4.014 normal 1.0016574529637414 1.0041847443132512 5.001590013462341
0.304 0.022 0.5216666666666667 7.42e-05 0.0029000000000000002 4.014 normal 1.0073714016125983 1.006977319546304 125.52710224012033
0.304 0.022 0.5216666666666667 7.42e-05 0.00285 4.014 normal 1.0068560674855505 1.0066001675477294 104.82131640921118
0.304 0.022 0.5216666666666667 7.42e-05 0.0028 4.014 normal 1.0063882399946935 1.0061918348689205 85.44242920409916
0.304 0.022 0.5216666666666667 7.42e-05 0.003 4.014 normal 1.0081627234371076 1.0075420736511649 169.55750834871375
0.304 0.022 0.5216666666666667 7.42e-05 0.00275 4.014 normal 1.0058427488493975 1.005756572651179 66.20550997652755
0.304 0.022 0.5216666666666667 7.42e-05 0.00295 4.014 normal 1.0077809698791202 1.0072773985386292 146.87489911034976
0.304 0.022 0.5383333333333333 7.42e-05 0.002 4.014 normal 0.9897089865542896 0.9991098935718954 232.96606071912234
0.304 0.022 0.5383333333333333 7.42e-05 0.00205 4.014 normal 0.9904922428743922 0.999338389858592 190.56955358818874
0.304 0.022 0.5383333333333333 7.42e-05 0.0021 4.014 normal 0.9991955854029495 0.9991955854029495 154.37519801974054
0.304 0.022 0.5383333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9981978603944694 1.0017607117806882 77.12456162667239
0.304 0.022 0.5383333333333333 7.42e-05 0.0024000000000000002 4.014 normal 0.9983815001188527 1.0020986749539542 18.377937762998904
0.304 0.022 0.5383333333333333 7.42e-05 0.00235 4.014 normal 0.9983811243520802 1.001908507993978 35.259608685200675
0.304 0.022 0.5383333333333333 7.42e-05 0.00215 4.014 normal 0.998595755143429 1.0009261222510348 124.17175982832514
0.304 0.022 0.5383333333333333 7.42e-05 0.0023 4.014 normal 0.9983267930607223 1.0018398429780857 55.30300401105998
0.304 0.022 0.5383333333333333 7.42e-05 0.0022 4.014 normal 0.9983840688123822 1.0014757463216655 99.8327248913177
0.304 0.022 0.5383333333333333 7.42e-05 0.00245 4.014 normal 1.000207705318955 1.0025721777581922 6.849554859679935
0.304 0.022 0.5383333333333333 7.42e-05 0.00285 4.014 normal 1.0060068337234087 1.0056459789917271 101.37458769878691
0.304 0.022 0.5383333333333333 7.42e-05 0.00265 4.014 normal 1.0043370165707748 1.004341251562258 29.994135091883503
0.304 0.022 0.5383333333333333 7.42e-05 0.00275 4.014 normal 1.0049942495192723 1.0048017758938952 63.27070987707688
0.304 0.022 0.5383333333333333 7.42e-05 0.0027 4.014 normal 1.0046550842769948 1.004521445744488 45.71403490161773
0.304 0.022 0.5383333333333333 7.42e-05 0.0028 4.014 normal 1.0055389350614734 1.0052377662124625 82.23933460011699
0.304 0.022 0.5383333333333333 7.42e-05 0.0026 4.014 normal 1.004031189345409 1.0041454688625073 16.834217372247
0.304 0.022 0.5383333333333333 7.42e-05 0.00255 4.014 normal 1.0022128658681153 1.0037764150025783 7.022671938079613
0.304 0.022 0.5383333333333333 7.42e-05 0.0025 4.014 normal 1.0015911173798127 1.003177630865633 2.817308467232898
0.304 0.022 0.5549999999999999 7.42e-05 0.0022 4.014 normal 0.9993713547832186 0.9993713547832186 97.60863944677556
0.304 0.022 0.5383333333333333 7.42e-05 0.0029000000000000002 4.014 normal 1.0065213189369902 1.006023128302853 121.98630085073354
0.304 0.022 0.5383333333333333 7.42e-05 0.00295 4.014 normal 1.0069299356389232 1.006323004516059 143.29273002978076
0.304 0.022 0.5549999999999999 7.42e-05 0.002 4.014 normal 0.9952586295412388 0.9976205309921652 230.66361915498874
0.304 0.022 0.5549999999999999 7.42e-05 0.0021 4.014 normal 0.991749334072352 0.9986443310810754 151.24467624338678
0.304 0.022 0.5383333333333333 7.42e-05 0.003 4.014 normal 1.0124409636603016 1.00619040603213 165.5170953594585
0.304 0.022 0.5549999999999999 7.42e-05 0.00205 4.014 normal 0.9902065643593858 0.9981242099364165 188.02417585555142
0.304 0.022 0.5549999999999999 7.42e-05 0.00215 4.014 normal 0.992395211617697 0.9993184137131039 121.2824431639628
0.304 0.022 0.5549999999999999 7.42e-05 0.0022500000000000003 4.014 normal 0.9996179209895357 1.0004775987630803 75.11135212191515
0.304 0.022 0.5549999999999999 7.42e-05 0.0024000000000000002 4.014 normal 0.9992847434668417 1.0007639681698088 16.665997917874222
0.304 0.022 0.5549999999999999 7.42e-05 0.0023 4.014 normal 0.9992316291025064 1.0005047900882973 53.28232917498904
0.304 0.022 0.5549999999999999 7.42e-05 0.0026 4.014 normal 1.0028431843646994 1.0028051155542526 14.396163829417066
0.304 0.022 0.5549999999999999 7.42e-05 0.00235 4.014 normal 0.9992812712038893 1.0005779848985163 33.43769280840688
0.304 0.022 0.5549999999999999 7.42e-05 0.00245 4.014 normal 0.9991240221975926 1.001176424506714 5.078716878367533
0.304 0.022 0.5549999999999999 7.42e-05 0.00255 4.014 normal 1.0021543443649081 1.0023314828053735 4.874492214756201
0.304 0.022 0.5549999999999999 7.42e-05 0.0025 4.014 normal 1.0010422747503225 1.001792913394821 0.8872873765093431
0.304 0.022 0.5549999999999999 7.42e-05 0.00265 4.014 normal 1.0030819033621698 1.0029876616623234 27.161553898262827
0.304 0.022 0.5549999999999999 7.42e-05 0.0027 4.014 normal 1.0034138820237821 1.003186131623814 42.98439239985789
0.304 0.022 0.5549999999999999 7.42e-05 0.00275 4.014 normal 1.003750981035572 1.0034655485675534 60.28899195988129
0.304 0.022 0.5549999999999999 7.42e-05 0.00295 4.014 normal 1.0056752783129093 1.0049782036335426 139.277929097752
0.304 0.022 0.5549999999999999 7.42e-05 0.0028 4.014 normal 1.0042898491023515 1.0038961377155813 78.8678423397869
0.304 0.022 0.5549999999999999 7.42e-05 0.00285 4.014 normal 1.0047565997358707 1.0043032322105645 97.63438919781007
0.304 0.022 0.5549999999999999 7.42e-05 0.0029000000000000002 4.014 normal 1.0052684777004601 1.0046799579747374 118.08841657779224
0.304 0.022 0.5549999999999999 7.42e-05 0.003 4.014 normal 1.0118924661890243 1.0048807579777908 161.24410395712226
0.304 0.022 0.5716666666666667 7.42e-05 0.0021 4.014 normal 0.9951652955970224 0.9966301530939837 149.98777729439038
0.304 0.022 0.5716666666666667 7.42e-05 0.0023 4.014 normal 0.9976677742439712 0.9985424931407717 52.100124314140565
0.304 0.022 0.5716666666666667 7.42e-05 0.002 4.014 normal 0.9939349001225087 0.9957727162759478 228.45849563494914
0.304 0.022 0.5716666666666667 7.42e-05 0.00235 4.014 normal 0.998028970751835 0.9986655585014218 32.604735943742114
0.304 0.022 0.5716666666666667 7.42e-05 0.00215 4.014 normal 0.995894038426081 0.997412709840039 120.05783100520041
0.304 0.022 0.5716666666666667 7.42e-05 0.00205 4.014 normal 0.9943562026458205 0.9960740910358515 186.6386566710196
0.304 0.022 0.5716666666666667 7.42e-05 0.0022 4.014 normal 0.9968057671540744 0.9980756827877161 95.70940909215525
0.304 0.022 0.5716666666666667 7.42e-05 0.0022500000000000003 4.014 normal 0.9934512178601934 0.9985449934281571 73.3416087559043
0.304 0.022 0.5716666666666667 7.42e-05 0.0025 4.014 normal 1.0000384054684273 1.000040908503503 0.0004195842480917201
0.304 0.022 0.5716666666666667 7.42e-05 0.00265 4.014 normal 1.0014423733324862 1.0012645746709983 25.457458851271532
0.304 0.022 0.5716666666666667 7.42e-05 0.0026 4.014 normal 1.0012046475397263 1.001082419096544 12.874901632251786
0.304 0.022 0.5716666666666667 7.42e-05 0.00255 4.014 normal 1.000620100645756 1.0006182361262306 3.715066377156524
0.304 0.022 0.5716666666666667 7.42e-05 0.0027 4.014 normal 1.0017733432972205 1.0014632106396968 41.063677571204266
0.304 0.022 0.5716666666666667 7.42e-05 0.00275 4.014 normal 1.0021084894325856 1.001741543726782 58.024410490449036
0.304 0.022 0.5716666666666667 7.42e-05 0.0024000000000000002 4.014 normal 0.9985551954218768 0.9989193636764507 16.05621749409036
0.304 0.022 0.5716666666666667 7.42e-05 0.00245 4.014 normal 0.9992437585247107 0.9994180489990766 4.399475486793854
0.304 0.022 0.5716666666666667 7.42e-05 0.0028 4.014 normal 1.0026424414103239 1.0021695736412557 76.12932582567873
0.304 0.022 0.5716666666666667 7.42e-05 0.0029000000000000002 4.014 normal 1.0036150031776472 1.0029488706307248 114.61140063349507
0.304 0.022 0.5716666666666667 7.42e-05 0.00285 4.014 normal 1.00310460246373 1.0025720624941994 94.37106412841977
0.304 0.022 0.5883333333333334 7.42e-05 0.0021 4.014 normal 0.9932819070874995 0.9945123839873539 150.10134218495347
0.304 0.022 0.5883333333333334 7.42e-05 0.002 4.014 normal 0.9920595282879826 0.993639932507839 227.97461866808413
0.304 0.022 0.5883333333333334 7.42e-05 0.00205 4.014 normal 0.9924833016801523 0.9939495567435299 186.6107791482506
0.304 0.022 0.5716666666666667 7.42e-05 0.003 4.014 normal 1.0102834433974925 1.0028968154375442 157.34670176501714
0.304 0.022 0.5716666666666667 7.42e-05 0.00295 4.014 normal 1.0090644635262271 1.0027049919436446 135.1753162762622
0.304 0.022 0.5883333333333334 7.42e-05 0.00215 4.014 normal 0.9940207548688554 0.9952508963347564 120.39438756148499
0.304 0.022 0.5883333333333334 7.42e-05 0.0022 4.014 normal 0.994927506843365 0.9959021760386817 95.97698627615958
0.304 0.022 0.5883333333333334 7.42e-05 0.00245 4.014 normal 0.9972853476882325 0.9973110754026736 5.863957446494072
0.304 0.022 0.5883333333333334 7.42e-05 0.00235 4.014 normal 0.9960954643823768 0.996537948627669 33.887123935396076
0.304 0.022 0.5883333333333334 7.42e-05 0.0024000000000000002 4.014 normal 0.9966043330668709 0.996809605367234 17.57064904364505
0.304 0.022 0.5883333333333334 7.42e-05 0.0023 4.014 normal 0.9957595153809622 0.99639624734523 52.940652561524956
0.304 0.022 0.5883333333333334 7.42e-05 0.0025 4.014 normal 0.9980801087274533 0.9979453868257208 1.18994953404433
0.304 0.022 0.5883333333333334 7.42e-05 0.0022500000000000003 4.014 normal 0.995193578709261 0.9962003566449237 74.15573825706872
0.304 0.022 0.5883333333333334 7.42e-05 0.0028 4.014 normal 1.0007760441426514 0.999379164685879 75.07418739755619
0.304 0.022 0.5883333333333334 7.42e-05 0.00285 4.014 normal 1.0005365082008812 1.0005365082008812 92.78277366245054
0.304 0.022 0.5883333333333334 7.42e-05 0.00275 4.014 normal 1.0012608499626758 0.9992960765964485 57.43027072129079
0.304 0.022 0.5883333333333334 7.42e-05 0.00255 4.014 normal 0.9986508561726687 0.9985029090028296 4.555522127740993
0.304 0.022 0.5883333333333334 7.42e-05 0.0027 4.014 normal 1.001345565744593 0.9990976218775909 40.817302667031726
0.304 0.022 0.5883333333333334 7.42e-05 0.0026 4.014 normal 1.001078712583304 0.9989291027553149 13.26957642164568
0.304 0.022 0.5883333333333334 7.42e-05 0.0029000000000000002 4.014 normal 1.0067560595795852 1.0004643762422218 112.18097678668963
0.304 0.022 0.5883333333333334 7.42e-05 0.00265 4.014 normal 1.001191991050719 0.9990366628712063 25.591352473304575
0.304 0.022 0.605 7.42e-05 0.002 4.014 normal 0.9897692012522454 0.991174806170357 230.5146562465472
0.304 0.022 0.605 7.42e-05 0.00205 4.014 normal 0.9901925554774411 0.9914918043314463 189.71292217552607
0.304 0.022 0.605 7.42e-05 0.00215 4.014 normal 0.9917120676599098 0.9927792658297117 123.88025563662376
0.304 0.022 0.605 7.42e-05 0.0022 4.014 normal 0.9925970645445427 0.993417946075943 99.54011545908826
0.304 0.022 0.605 7.42e-05 0.0021 4.014 normal 0.990979687092465 0.9920548296869769 153.511330506951
0.304 0.022 0.605 7.42e-05 0.0022500000000000003 4.014 normal 0.9928690130402908 0.9937204839045362 77.87909484933256
0.304 0.022 0.5883333333333334 7.42e-05 0.00295 4.014 normal 1.0079305079860752 1.0007043959657824 132.86327719655705
0.304 0.022 0.5883333333333334 7.42e-05 0.003 4.014 normal 1.0091164748933612 1.0008822114209375 154.47776589907178
0.304 0.022 0.605 7.42e-05 0.0023 4.014 normal 0.9934284800849223 0.9939316719045782 57.07063692740824
0.304 0.022 0.605 7.42e-05 0.0024000000000000002 4.014 normal 0.9942665343827575 0.9943513834792387 22.478405269054758
0.304 0.022 0.605 7.42e-05 0.0026 4.014 normal 0.9969835435107642 0.9964984583386239 16.911985838354802
0.304 0.022 0.605 7.42e-05 0.00265 4.014 normal 0.9972809553440011 0.9966897154488584 29.107584767024928
0.304 0.022 0.605 7.42e-05 0.00255 4.014 normal 0.9962954502543628 0.9960398651529405 8.693646290436254
0.304 0.022 0.605 7.42e-05 0.00235 4.014 normal 0.9937757865550514 0.9940990138739153 38.634480776182365
0.304 0.022 0.605 7.42e-05 0.00245 4.014 normal 0.994948095868882 0.9948583774204649 10.678029786989152
0.304 0.022 0.605 7.42e-05 0.0025 4.014 normal 0.995722857922126 0.9954734492204791 5.72920720979447
0.304 0.022 0.6216666666666666 7.42e-05 0.002 4.014 normal 0.9870931898407714 0.9883648981067822 237.58130826438364
0.304 0.022 0.605 7.42e-05 0.00275 4.014 normal 1.0028096381533969 0.9970619315105982 59.911433655812615
0.304 0.022 0.605 7.42e-05 0.0027 4.014 normal 0.9977685876270642 0.9969007195291271 43.870819600109634
0.304 0.022 0.605 7.42e-05 0.003 4.014 normal 1.00385728032439 0.9983585629893144 154.7007460196949
0.304 0.022 0.605 7.42e-05 0.0028 4.014 normal 1.003040229144524 0.9973189567990495 76.6726192462292
0.304 0.022 0.605 7.42e-05 0.00285 4.014 normal 1.003044793535556 0.9976295603925311 93.53855830104446
0.304 0.022 0.605 7.42e-05 0.00295 4.014 normal 1.0034730559776246 0.9981360835922646 133.31031334772248
0.304 0.022 0.605 7.42e-05 0.0029000000000000002 4.014 normal 1.0032527131498672 0.997891079502313 112.8477228667635
0.304 0.022 0.6216666666666666 7.42e-05 0.0021 4.014 normal 0.9882951394727196 0.9892508656114787 161.5649792000462
0.304 0.022 0.6216666666666666 7.42e-05 0.0022 4.014 normal 0.9898884455227441 0.9905971186758904 107.6733555224224
0.304 0.022 0.6216666666666666 7.42e-05 0.00215 4.014 normal 0.9890153297720283 0.9899603784619637 132.07783375623674
0.304 0.022 0.6216666666666666 7.42e-05 0.00235 4.014 normal 0.9910563741363453 0.9912809762841829 48.017627791823166
0.304 0.022 0.6216666666666666 7.42e-05 0.00205 4.014 normal 0.9875241481957623 0.9886963697948319 197.3195652781145
0.304 0.022 0.6216666666666666 7.42e-05 0.0023 4.014 normal 0.9907135033383367 0.9911151597045288 65.93788830163015
0.304 0.022 0.6216666666666666 7.42e-05 0.0022500000000000003 4.014 normal 0.9901572887774607 0.9908950932743122 86.33702143705538
0.304 0.022 0.6216666666666666 7.42e-05 0.0024000000000000002 4.014 normal 0.9915429127759938 0.9915354181621563 32.18883971768824
0.304 0.022 0.6216666666666666 7.42e-05 0.0025 4.014 normal 0.9929691486036699 0.9926307212769871 15.075298259584802
0.304 0.022 0.6216666666666666 7.42e-05 0.00275 4.014 normal 0.9953258642244128 0.9943031181748476 67.0464077946082
0.304 0.022 0.6216666666666666 7.42e-05 0.00255 4.014 normal 0.993539573006004 0.9932007860258546 17.528537640439996
0.304 0.022 0.6216666666666666 7.42e-05 0.00245 4.014 normal 0.9922160006123316 0.992037111550682 20.29756952254262
0.304 0.022 0.6216666666666666 7.42e-05 0.0026 4.014 normal 0.9941981073105286 0.9936319088779592 25.237064549016786
0.304 0.022 0.6216666666666666 7.42e-05 0.0028 4.014 normal 0.995966528671256 0.9947243497106776 83.13184071820656
0.304 0.022 0.6216666666666666 7.42e-05 0.0027 4.014 normal 0.9949386824429042 0.9940234811788652 51.461494688216014
0.304 0.022 0.6216666666666666 7.42e-05 0.00265 4.014 normal 0.9944891749839252 0.9938259178186521 37.057990932139425
0.304 0.022 0.6383333333333333 7.42e-05 0.0021 4.014 normal 0.9852330102480492 0.9860978174020273 175.96020159670894
0.304 0.022 0.6383333333333333 7.42e-05 0.00205 4.014 normal 0.9844800516910367 0.9855546111569412 211.07367934560187
0.304 0.022 0.6216666666666666 7.42e-05 0.0029000000000000002 4.014 normal 1.0046187586989628 0.9952828571886198 117.84516626242049
0.304 0.022 0.6216666666666666 7.42e-05 0.003 4.014 normal 1.0052121322886123 0.9955178196323605 158.79761424008998
0.304 0.022 0.6383333333333333 7.42e-05 0.002 4.014 normal 0.9840501214326964 0.9852195424524934 250.67407502709406
0.304 0.022 0.6383333333333333 7.42e-05 0.00215 4.014 normal 0.9859364715609218 0.9867902987748578 146.56886993674786
0.304 0.022 0.6216666666666666 7.42e-05 0.00285 4.014 normal 0.9965104826095069 0.9951340813257479 99.21220014639523
0.304 0.022 0.6216666666666666 7.42e-05 0.00295 4.014 normal 1.004919382882168 0.9954186346116666 137.70405181036526
0.304 0.022 0.6383333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9870628139843992 0.987713835485877 101.26584665664882
0.304 0.022 0.6383333333333333 7.42e-05 0.0022 4.014 normal 0.9867929999540843 0.9874166525232826 122.14927067168311
0.304 0.022 0.6383333333333333 7.42e-05 0.00245 4.014 normal 0.989092926140862 0.9888513819062406 36.33950929963128
0.304 0.022 0.6383333333333333 7.42e-05 0.0024000000000000002 4.014 normal 0.9884282011275108 0.9883545728323974 48.36845664390968
0.304 0.022 0.6383333333333333 7.42e-05 0.00255 4.014 normal 0.9903824476946831 0.9899859489479932 32.77132323453255
0.304 0.022 0.6383333333333333 7.42e-05 0.0023 4.014 normal 0.9876100491250489 0.9879352707842423 81.22464705733178
0.304 0.022 0.6383333333333333 7.42e-05 0.0025 4.014 normal 0.9898170982492434 0.9894175078914317 30.88723264545314
0.304 0.022 0.6383333333333333 7.42e-05 0.00235 4.014 normal 0.9879469293350496 0.9880973926489144 63.90421253249953
0.304 0.022 0.6383333333333333 7.42e-05 0.00265 4.014 normal 0.9913059572692507 0.9905941632372587 51.2772399274889
0.304 0.022 0.6383333333333333 7.42e-05 0.0026 4.014 normal 0.9910027084123716 0.9903744685730854 39.84436837180665
0.304 0.022 0.6383333333333333 7.42e-05 0.0028 4.014 normal 0.9927169195034182 0.9914639742197883 95.47619885012749
0.304 0.022 0.6383333333333333 7.42e-05 0.0029000000000000002 4.014 normal 0.9938655091578465 0.9922393586708529 129.01441688393484
0.304 0.022 0.6383333333333333 7.42e-05 0.00285 4.014 normal 0.9932326566148322 0.991863978410867 110.63173421810882
0.304 0.022 0.6383333333333333 7.42e-05 0.0027 4.014 normal 0.991733083593757 0.9907790508081865 65.2416218792259
0.304 0.022 0.6383333333333333 7.42e-05 0.00275 4.014 normal 0.9921110937712678 0.9910592541186909 80.24483868477277
0.304 0.022 0.6383333333333333 7.42e-05 0.00295 4.014 normal 1.0000517183213273 0.9920219270411362 148.12915522975172
0.304 0.022 0.655 7.42e-05 0.0022500000000000003 4.014 normal 0.9835839925920172 0.984177067698079 124.31314949853532
0.304 0.022 0.655 7.42e-05 0.002 4.014 normal 0.9806391067142559 0.9817347343751197 271.5892982260165
0.304 0.022 0.655 7.42e-05 0.0021 4.014 normal 0.9818014187922339 0.9826033413498405 198.29667475167946
0.304 0.022 0.655 7.42e-05 0.00215 4.014 normal 0.9824886318322811 0.983280889779129 168.9235625659339
0.304 0.022 0.655 7.42e-05 0.00205 4.014 normal 0.9810490329309531 0.9820489596799619 233.08612287051048
0.304 0.022 0.655 7.42e-05 0.0022 4.014 normal 0.9833194911104194 0.9838837303245979 144.792181854922
0.304 0.022 0.655 7.42e-05 0.0023 4.014 normal 0.984125036014594 0.9844006041945443 104.72712100410563
0.304 0.022 0.6383333333333333 7.42e-05 0.003 4.014 normal 1.0011756689987914 0.9921891126287041 168.81823166166308
